modelo,metodo,balanceo,recall_cv,recall_cv_std,precision_cv,f1_cv,balanced_accuracy_cv,pr_auc_cv,roc_auc_cv,recall_test,precision_test,f1_test,balanced_accuracy_test,pr_auc_test,roc_auc_test,tiempo_s,params
LinearSVC,optuna,weights,0.0305541568439887,0.0025541177287552,0.4781969015193087,0.0574210103363753,0.5147571839153625,0.2317920159819416,0.8780724284621992,0.0335173501577287,0.4941860465116279,0.0627769571639586,0.5162234090454932,0.2346769074242592,0.8801844520268569,156.29,"{'C': 1.326188235483579, 'penalty': 'l2', 'class_weight_ratio': 4.183457446558611}"
LinearSVC,deap,sin_balanceo,0.033609412290264,0.0022579355964853,0.4772431809041107,0.0627863732905203,0.516230976417343,0.2312243136480699,0.8763215774495314,0.0358832807570977,0.4764397905759162,0.0667400073340667,0.5173263920643293,0.2338890143939724,0.877834426663876,921.47,"{'C': 5.45310688221255, 'penalty': 'l2'}"
LinearSVC,deap,smote,0.810761835163528,0.0076781973358625,0.1094274346872244,0.1928273388927937,0.8024049089750747,0.2322199498117851,0.8795947655289551,0.817429022082019,0.1102776891158633,0.1943376769475954,0.8058142304877782,0.2317856792917466,0.8819507338650838,625.51,"{'C': 0.009220270296594713, 'penalty': 'l1'}"
LinearSVC,deap,adasyn,0.8299811841597331,0.0083437112168752,0.1028678414806541,0.1830474175336838,0.8020258414282637,0.2302608309059636,0.8792947304811687,0.8375394321766562,0.1041687101520353,0.1852918084271133,0.8063884590129724,0.2295421130298277,0.8816883047428541,966.09,"{'C': 0.022533480083290446, 'penalty': 'l1'}"
LinearSVC,deap,weights,0.0138973553426061,0.002483101371735,0.5581557931557931,0.0270888335823116,0.5067733286699803,0.2332422958235643,0.88019532434555,0.0319400630914826,0.4939024390243902,0.06,0.515459375444939,0.2349506223650145,0.8803926393438448,827.99,"{'C': 0.02779403904577433, 'penalty': 'l1'}"
KNN_Estandar,baseline,sin_balanceo,0.0955951300665456,0.0053912574808785,0.3531589565158205,0.1503809366143562,0.545054506940824,0.1225786354617292,0.7096591977377903,0.0918769716088328,0.3319088319088319,0.1439159975293391,0.5430529712107264,0.1217422088621614,0.7138111475308785,25.04,{}
KNN_Estandar,baseline,smote,0.4490747342494167,0.0254844040647662,0.1484557692653698,0.2231313835416313,0.6843093185024165,0.1115841373272037,0.7442579992817775,0.444794952681388,0.1514907332796132,0.2260068122620717,0.6835260878482985,0.1128010871095727,0.7437940416868968,36.01,{}
KNN_Estandar,baseline,adasyn,0.4500610362112177,0.0260489930105634,0.1452486021323953,0.2196143158875854,0.6836949833167202,0.1100160725844674,0.7452216080823502,0.4475552050473186,0.14942074776198,0.2240426371891038,0.6840264089419297,0.1106724484878875,0.7426327095465888,36.96,{}
KNN_Estandar,baseline,weights,0.0955951300665456,0.0053912574808785,0.3531589565158205,0.1503809366143562,0.545054506940824,0.1225786354617292,0.7096591977377903,0.0918769716088328,0.3319088319088319,0.1439159975293391,0.5430529712107264,0.1217422088621614,0.7138111475308785,18.93,{}
KNN_Estandar,grid_search,sin_balanceo,0.1294318771065595,0.0096704293260124,0.2357106682094645,0.1670898560204317,0.5581633702540125,0.0878233926823567,0.6469195888533733,0.1352523659305993,0.2309764309764309,0.1706043272817707,0.5606000472169116,0.0902816814916253,0.6558181859327761,398.18,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN_Estandar,grid_search,smote,0.6248368766744448,0.0173703259180842,0.1257244927265888,0.2093250734516822,0.7445803952259566,0.1454544633651804,0.8107206004848081,0.6218454258675079,0.1297301743994735,0.2146746528723114,0.7458355937724604,0.1480724060040953,0.8171562142835738,769.53,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}"
KNN_Estandar,grid_search,adasyn,0.6310787745225132,0.0154282899353896,0.1223771407861693,0.2049924237531844,0.7448711286559148,0.1402363011213942,0.8091798300548658,0.6214511041009464,0.1249108345882539,0.2080116148617435,0.7427959856774851,0.1406095865433902,0.8137081380777142,773.58,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}"
KNN_Estandar,grid_search,weights,0.1294318771065595,0.0096704293260124,0.2357106682094645,0.1670898560204317,0.5581633702540125,0.0878233926823567,0.6469195888533733,0.1352523659305993,0.2309764309764309,0.1706043272817707,0.5606000472169116,0.0902816814916253,0.6558181859327761,396.52,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN_Estandar,random_search,sin_balanceo,0.1271324863883847,0.0076291009867453,0.2319536418452548,0.1642384244116134,0.5569931657555265,0.0877715942788416,0.6502293365526374,0.1344637223974763,0.2316576086956521,0.1701596806387225,0.5602734027649143,0.0908883992678276,0.6583434842835691,249.75,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN_Estandar,random_search,smote,0.6912021432892577,0.0183896268035655,0.1198054485552891,0.2042098234525284,0.7663293644501318,0.1612941134149797,0.8310849914086373,0.6983438485804416,0.1236731843575419,0.2101328903654485,0.7719644133388008,0.1633172988871716,0.836195643490735,481.19,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 23, 'classifier__weights': 'uniform'}"
KNN_Estandar,random_search,adasyn,0.6971134733385187,0.0151282041686865,0.115154121730151,0.1976510125815497,0.7649371626397785,0.152525265891554,0.8288031896531395,0.6963722397476341,0.1183646112600536,0.2023373052245646,0.7672563566213684,0.154490981204849,0.8325832988962483,487.42,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 23, 'classifier__weights': 'uniform'}"
KNN_Estandar,random_search,weights,0.1271324863883847,0.0076291009867453,0.2319536418452548,0.1642384244116134,0.5569931657555265,0.0877715942788416,0.6502293365526374,0.1344637223974763,0.2316576086956521,0.1701596806387225,0.5602734027649143,0.0908883992678276,0.6583434842835691,248.2,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN_Estandar,optuna,sin_balanceo,0.1271324863883847,0.0076291009867453,0.2319536418452548,0.1642384244116134,0.5569931657555265,0.0877715942788416,0.6502293365526374,0.1344637223974763,0.2316576086956521,0.1701596806387225,0.5602734027649143,0.0908883992678276,0.6583434842835691,350.59,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'minkowski'}"
KNN_Estandar,optuna,smote,0.718796452337741,0.018247360515568,0.1151334222817485,0.1984740262624858,0.7731637668355701,0.1672620466851964,0.8384596005024273,0.7243690851735016,0.1198147665014349,0.205618983657936,0.7791567825828132,0.1682557720958505,0.8448204495807694,679.27,"{'n_neighbors': 29, 'weights': 'uniform', 'metric': 'minkowski'}"
KNN_Estandar,optuna,adasyn,0.72470724224354,0.0125112503766964,0.1101072341836418,0.1911657351381448,0.7709201793387448,0.158452621426422,0.8362809241820589,0.7330441640378549,0.1144633951111384,0.19800820152314,0.7780370694678618,0.1590116899383305,0.841664832243328,694.68,"{'n_neighbors': 29, 'weights': 'uniform', 'metric': 'minkowski'}"
KNN_Estandar,optuna,weights,0.1271324863883847,0.0076291009867453,0.2319536418452548,0.1642384244116134,0.5569931657555265,0.0877715942788416,0.6502293365526374,0.1344637223974763,0.2316576086956521,0.1701596806387225,0.5602734027649143,0.0908883992678276,0.6583434842835691,356.01,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'minkowski'}"
KNN_Estandar,deap,sin_balanceo,0.1294318771065595,0.0096704293260124,0.2357106682094645,0.1670898560204317,0.5581633702540125,0.0878233926823567,0.6469195888533733,0.1352523659305993,0.2309764309764309,0.1706043272817707,0.5606000472169116,0.0902816814916253,0.6558181859327761,1048.31,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}"
KNN_Estandar,deap,smote,0.718796452337741,0.018247360515568,0.1151334222817485,0.1984740262624858,0.7731637668355701,0.1672620466851964,0.8384596005024273,0.7243690851735016,0.1198147665014349,0.205618983657936,0.7791567825828132,0.1682557720958505,0.8448204495807694,1330.9,"{'n_neighbors': 29, 'weights': 'uniform', 'metric': 'minkowski'}"
KNN_Estandar,deap,adasyn,0.72470724224354,0.0125112503766964,0.1101072341836418,0.1911657351381448,0.7709201793387448,0.158452621426422,0.8362809241820589,0.7330441640378549,0.1144633951111384,0.19800820152314,0.7780370694678618,0.1590116899383305,0.841664832243328,1358.97,"{'n_neighbors': 29, 'weights': 'uniform', 'metric': 'minkowski'}"
KNN_Estandar,deap,weights,0.1294318771065595,0.0096704293260124,0.2357106682094645,0.1670898560204317,0.5581633702540125,0.0878233926823567,0.6469195888533733,0.1352523659305993,0.2309764309764309,0.1706043272817707,0.5606000472169116,0.0902816814916253,0.6558181859327761,1018.96,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}"
